@relation doc-subject

@attribute clusterID numeric
@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
0,3328,0.075863,0.079256,0.105743,0.085802,0.099436,0.069452,0.078241,0.020737,0.022807,0.023624,0.114612,0.063481,0.044928,0.052247,0.063771
-1,2988,0.00631,0.133279,0.046839,0.039728,0.014403,0.032393,0.129396,0.057434,0.104166,0.100199,0.020945,0.019128,0.068696,0.099463,0.12762
0,3399,0.091896,0.098788,0.064315,0.031608,0.042918,0.071234,0.005726,0.10468,0.101007,0.09167,0.036591,0.010312,0.060706,0.097795,0.090754
0,2894,0.026048,0.071014,0.059181,0.131776,0.031289,0.076303,0.063918,0.012756,0.094508,0.020746,0.042549,0.058581,0.075513,0.100233,0.135584
0,3299,0.056106,0.083897,0.05044,0.098648,0.03412,0.106467,0.059294,0.008194,0.111724,0.038966,0.052882,0.089321,0.067392,0.060566,0.081983
0,3099,0.027664,0.103135,0.048517,0.101122,0.008413,0.121812,0.039923,0.087053,0.0799,0.002419,0.105105,0.041866,0.095348,0.080396,0.057326
0,3246,0.109594,0.045001,0.061365,0.0534,0.049987,0.082071,0.053411,0.056631,0.00523,0.120613,0.087652,0.123161,0.09071,0.016435,0.04474
0,3435,0.124104,0.113428,0.079706,0.050615,0.047134,0.049618,0.018157,0.040475,0.02783,0.131582,0.042067,0.090239,0.054842,0.057236,0.072968
-1,3271,0.100264,0.080805,0.054613,0.018203,0.117814,0.114803,0.111055,0.119497,0.049132,0.012617,0.015502,0.096742,0.002678,0.006579,0.099695
-1,3006,0.021199,0.046568,0.099979,0.018904,0.053896,0.125724,0.016852,0.135306,0.048971,0.119067,0.065231,0.092723,0.034578,0.100727,0.020275
-1,3059,0.07387,0.131102,0.038298,0.023,0.088034,0.048775,0.080831,0.081645,0.046277,0.123652,0.089612,0.031608,0.111398,0.004998,0.026899
-1,3193,0.065374,0.0243,0.044118,0.094418,0.105856,0.04811,0.095205,0.098415,0.005188,0.042403,0.058512,0.049042,0.141858,0.109531,0.017669
-1,2857,0.03276,0.026519,0.028678,0.096795,0.068884,0.050336,0.01606,0.125286,0.129555,0.088489,0.030831,0.074284,0.110487,0.084684,0.036351
-1,2947,0.084897,0.022159,0.00357,0.051654,0.06471,0.102661,0.156094,0.037351,0.068276,0.011649,0.076405,0.02313,0.156242,0.094343,0.04686
-1,3169,0.081894,0.031951,0.139406,0.087519,0.100226,0.014409,0.178176,0.009023,0.045577,0.091018,0.013911,0.085344,0.029467,0.044906,0.047174
0,3185,0.063421,0.01914,0.047415,0.093608,0.080726,0.099692,0.084387,0.055159,0.011098,0.086512,0.042574,0.031542,0.107156,0.083807,0.093764
-1,3234,0.126592,0.053333,0.014595,0.050774,0.073776,0.051663,0.106098,0.017386,0.029465,0.143994,0.122987,0.124023,0.018086,0.02722,0.040007
-1,3171,0.032578,0.084118,0.105097,0.131198,0.028506,0.047905,0.120947,0.097925,0.069729,0.006904,0.017464,0.119001,0.005851,0.029365,0.103412
0,2962,0.050247,0.093593,0.031157,0.087271,0.090794,0.034133,0.033274,0.07876,0.044515,0.069239,0.095007,0.102691,0.088998,0.086452,0.01387
0,3356,0.087483,0.006231,0.102391,0.067213,0.070861,0.075874,0.034094,0.092363,0.002479,0.095132,0.028144,0.127287,0.060221,0.089701,0.060527
-1,2864,0.027555,0.01464,0.093514,0.151977,0.095575,0.041252,0.047007,0.030558,0.06801,0.022916,0.118249,0.080146,0.055235,0.004212,0.149153
0,3251,0.10382,0.111793,0.005564,0.080572,0.039693,0.097825,0.041056,0.038511,0.082483,0.090687,0.100491,0.066314,0.039261,0.058697,0.043233
0,2889,0.012736,0.094737,0.127146,0.082412,0.068972,0.060971,0.027495,0.081536,0.106105,0.095184,0.044714,0.050449,0.071345,0.012809,0.063388
0,3136,0.074591,0.015217,0.025053,0.031747,0.087255,0.108315,0.040937,0.093257,0.053644,0.102159,0.060277,0.077982,0.078157,0.052492,0.098916
0,3156,0.091283,0.025524,0.073645,0.088109,0.069495,0.054671,0.08433,0.080462,0.013774,0.074487,0.062062,0.042649,0.0792,0.082159,0.078151
0,2888,0.059692,0.0082,0.014564,0.089254,0.05696,0.114827,0.104563,0.105609,0.094538,0.068229,0.000549,0.087929,0.065846,0.038709,0.090531
0,3199,0.064569,0.098805,0.017413,0.064346,0.028535,0.033009,0.079287,0.08132,0.090263,0.08597,0.089122,0.040919,0.091451,0.102551,0.032439
0,3310,0.103841,0.029528,0.063656,0.109421,0.025015,0.072687,0.066582,0.054773,0.028428,0.007615,0.086937,0.106339,0.022474,0.129186,0.093518
0,3077,0.05818,0.104194,0.074992,0.084277,0.102971,0.036188,0.107064,0.0475,0.079531,0.092451,0.030532,0.040773,0.038142,0.089259,0.013946
0,2982,0.109294,0.037117,0.044371,0.104292,0.086351,0.040791,0.064882,0.092191,0.009029,0.059164,0.105267,0.081783,0.016093,0.057786,0.091587
-1,3398,0.074635,0.062854,0.008416,0.058536,0.042262,0.001493,0.151348,0.059441,0.086962,0.128369,0.01646,0.106552,0.099348,0.021835,0.081488
0,3382,0.088354,0.122642,0.050802,0.099574,0.064187,0.007114,0.038237,0.062118,0.05992,0.022572,0.095392,0.03815,0.074495,0.095244,0.0812
0,2972,0.112181,0.096217,0.062078,0.072171,0.07821,0.101673,0.087765,0.054056,0.025102,0.007235,0.086407,0.043684,0.082921,0.021091,0.069211
0,2971,0.028557,0.073696,0.088516,0.069696,0.040836,0.087441,0.014572,0.102523,0.084194,0.08311,0.074049,0.014754,0.103444,0.069761,0.064852
-1,2944,0.009918,0.031086,0.131845,0.10304,0.026555,0.065541,0.061233,0.076096,0.053122,0.102459,0.007028,0.044557,0.128167,0.066795,0.092557
0,3153,0.092102,0.085307,0.055998,0.104815,0.066763,0.05286,0.054343,0.010772,0.088381,0.056963,0.070987,0.021211,0.079885,0.098791,0.060823
0,3327,0.082365,0.00856,0.078996,0.120255,0.087403,0.047243,0.039786,0.070085,0.053977,0.064169,0.022115,0.112476,0.118537,0.010306,0.083726
-1,2954,0.129805,0.117677,0.066236,0.060205,0.081188,0.068247,0.076697,0.026633,0.000997,0.055473,0.006773,0.125416,0.090742,0.065648,0.028263
0,3085,0.123162,0.03692,0.017567,0.049368,0.113062,0.080591,0.103606,0.099669,0.056987,0.074822,0.094754,0.000029,0.014278,0.082153,0.053031
-1,2960,0.027051,0.000343,0.115576,0.026505,0.095325,0.124228,0.099806,0.091275,0.084007,0.04362,0.090395,0.015118,0.108887,0.036017,0.041847
-1,2856,0.145394,0.03441,0.049729,0.167715,0.001822,0.095579,0.124101,0.021783,0.001956,0.120773,0.007385,0.055498,0.051068,0.093383,0.029403
0,2998,0.062806,0.04253,0.04619,0.03773,0.109122,0.108889,0.104205,0.110306,0.057631,0.068332,0.096917,0.080046,0.024541,0.028223,0.022533
-1,2932,0.126588,0.075059,0.044086,0.02662,0.012973,0.018427,0.047356,0.08386,0.095307,0.049656,0.118952,0.072574,0.044571,0.04337,0.1406
-1,3052,0.031585,0.148918,0.001577,0.112935,0.007723,0.087488,0.01066,0.118007,0.103848,0.134232,0.000325,0.030404,0.126714,0.062818,0.022765
-1,2883,0.090211,0.091681,0.004222,0.069861,0.001168,0.050185,0.119411,0.068824,0.095715,0.008997,0.105489,0.008596,0.115075,0.091928,0.078638
0,3452,0.09375,0.052956,0.030994,0.057961,0.092095,0.080614,0.093159,0.06062,0.056953,0.064733,0.015892,0.07179,0.113872,0.065824,0.048788
0,3221,0.078352,0.091252,0.094518,0.024491,0.01996,0.04896,0.077972,0.09394,0.08075,0.01448,0.094769,0.045797,0.085227,0.084191,0.06534
-1,3301,0.064136,0.07537,0.02976,0.103971,0.148865,0.056235,0.024294,0.123076,0.038222,0.006116,0.112929,0.022813,0.131504,0.013762,0.048946
-1,3056,0.096023,0.025333,0.016741,0.021548,0.128469,0.131785,0.027538,0.078723,0.095398,0.002612,0.130909,0.000504,0.052824,0.063141,0.128451
0,3303,0.007275,0.108085,0.078459,0.100051,0.071433,0.046832,0.110481,0.090607,0.114619,0.076704,0.063076,0.053384,0.012858,0.018705,0.04743
-1,2979,0.056272,0.131503,0.02787,0.097973,0.11481,0.106548,0.035047,0.016066,0.034105,0.032258,0.031531,0.123446,0.067373,0.081972,0.043227
0,3302,0.059757,0.104394,0.075269,0.078359,0.096503,0.11935,0.10677,0.109339,0.065194,0.001558,0.017164,0.036753,0.000999,0.080652,0.047938
-1,3365,0.088525,0.076289,0.007642,0.008848,0.064388,0.050155,0.030314,0.006149,0.138384,0.114163,0.122536,0.079889,0.1391,0.058228,0.015392
0,3111,0.124992,0.103971,0.063317,0.026073,0.09279,0.007413,0.086584,0.027838,0.071666,0.094391,0.045427,0.099656,0.051142,0.087661,0.017077
-1,3386,0.051394,0.039693,0.002549,0.020739,0.02719,0.108488,0.100848,0.128159,0.006534,0.025553,0.065946,0.062046,0.111544,0.121687,0.127629
-1,3306,0.079025,0.114965,0.020633,0.072172,0.038081,0.120695,0.07697,0.108338,0.005444,0.099484,0.096942,0.04894,0.020241,0.041507,0.056563
-1,3294,0.132137,0.12618,0.056668,0.115289,0.103106,0.078419,0.069066,0.04141,0.029506,0.023997,0.102065,0.014017,0.03539,0.061902,0.010848
-1,3265,0.071218,0.029417,0.047308,0.144065,0.124805,0.076917,0.08259,0.041443,0.008827,0.096866,0.096347,0.055757,0.029774,0.06767,0.026994
0,2934,0.093123,0.082539,0.001238,0.101358,0.067899,0.026633,0.067397,0.05297,0.032691,0.087866,0.11035,0.051272,0.047641,0.098677,0.078347
0,3009,0.115751,0.041465,0.092553,0.064621,0.108395,0.045336,0.140571,0.094389,0.062936,0.003875,0.0128,0.041526,0.04542,0.083102,0.047262
-1,3423,0.009149,0.014421,0.08487,0.049953,0.002822,0.102617,0.093326,0.074589,0.09331,0.026367,0.054084,0.11985,0.125651,0.119651,0.02934
-1,3137,0.088011,0.0318,0.003627,0.045598,0.126364,0.010277,0.108096,0.002598,0.085032,0.142023,0.111436,0.02271,0.123884,0.04576,0.052785
-1,3100,0.009729,0.083871,0.034325,0.064702,0.081234,0.004716,0.103334,0.067924,0.030159,0.064647,0.073779,0.065977,0.149319,0.118476,0.047808
0,3186,0.044007,0.054283,0.032198,0.102714,0.031178,0.061037,0.061506,0.101893,0.094769,0.039708,0.067673,0.108144,0.077544,0.055788,0.067558
-1,3139,0.000758,0.118649,0.136473,0.008521,0.030227,0.077865,0.03916,0.119309,0.072208,0.081307,0.07375,0.063336,0.007048,0.050551,0.120838
-1,2919,0.118828,0.130375,0.002443,0.118464,0.017812,0.027949,0.093197,0.085477,0.158842,0.026099,0.020893,0.002065,0.009655,0.134296,0.053606
0,3369,0.061229,0.060894,0.012091,0.093225,0.016399,0.035025,0.037081,0.06785,0.106642,0.099131,0.110388,0.093906,0.065622,0.031068,0.109448
0,3290,0.046189,0.054875,0.050604,0.089947,0.008942,0.039982,0.07105,0.082054,0.086376,0.097683,0.052548,0.108151,0.12522,0.040432,0.045946
-1,3330,0.084586,0.011149,0.122032,0.138699,0.136683,0.116213,0.069056,0.028676,0.04084,0.036718,0.129956,0.004607,0.055664,0.007345,0.017777
0,2936,0.121484,0.095092,0.069305,0.017506,0.047464,0.104567,0.060795,0.081336,0.055301,0.011851,0.068326,0.11604,0.012036,0.063762,0.075134
0,3057,0.02037,0.089263,0.03496,0.068165,0.018895,0.077252,0.027064,0.108291,0.079075,0.050386,0.031034,0.099415,0.108734,0.065957,0.121138
0,3380,0.08605,0.030358,0.096367,0.019988,0.094661,0.083919,0.028176,0.098318,0.057753,0.074152,0.109242,0.041538,0.067956,0.077336,0.034186
0,2914,0.030432,0.052537,0.031098,0.058105,0.086919,0.012219,0.081557,0.061346,0.09333,0.094163,0.086104,0.01268,0.07832,0.105012,0.116179
-1,3350,0.121719,0.161251,0.085224,0.050676,0.003912,0.042689,0.124638,0.026289,0.101365,0.038607,0.011503,0.071682,0.04824,0.012598,0.099609
-1,3411,0.059069,0.05813,0.110594,0.018033,0.00407,0.0203,0.065315,0.022448,0.093505,0.096248,0.079795,0.063424,0.128343,0.068529,0.112197
0,3191,0.089135,0.047598,0.054153,0.040375,0.051115,0.075111,0.103839,0.010057,0.090453,0.066561,0.106293,0.073975,0.101567,0.008857,0.080908
0,2872,0.101696,0.028129,0.016595,0.104256,0.115838,0.038027,0.045113,0.029098,0.031611,0.108538,0.071254,0.046824,0.07417,0.074665,0.114187
-1,3439,0.00526,0.002879,0.074475,0.025619,0.116784,0.057431,0.004368,0.163851,0.12892,0.00548,0.145215,0.038872,0.01908,0.112459,0.099307
0,3160,0.104645,0.087061,0.046191,0.047222,0.095391,0.093138,0.006371,0.055506,0.094651,0.093897,0.030087,0.015017,0.101152,0.055364,0.074306
-1,3076,0.079325,0.119711,0.129632,0.001193,0.067608,0.079028,0.086597,0.023524,0.0114,0.049974,0.022893,0.035906,0.024638,0.137617,0.130953
-1,3040,0.054513,0.050452,0.008014,0.0473,0.092844,0.053259,0.041576,0.13478,0.129654,0.071076,0.108825,0.112319,0.012225,0.04256,0.040602
0,2939,0.042036,0.008605,0.03141,0.058175,0.110175,0.075108,0.104158,0.100051,0.066484,0.113406,0.002454,0.039803,0.061666,0.107101,0.079369
-1,3105,0.013516,0.017951,0.091269,0.025506,0.108605,0.093616,0.002082,0.020714,0.118663,0.103946,0.053231,0.084352,0.101001,0.02599,0.139559
